80,24032,""Laval""",Laval,12,Laval,N,N,,3,405,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,63
81,24032,""Laval""",Laval,12,Laval,N,N,,3,405,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,8
82,24032,""Laval""",Laval,12,Laval,N,N,,3,405,Malo,,Robert,Conservative,Conservateur,N,N,12
83,24032,""Laval""",Laval,12,Laval,N,N,,3,405,Nassif,,Eva,Liberal,Libéral,N,N,13
84,24032,""Laval""",Laval,12,Laval,N,N,,3,405,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,122
85,24032,""Laval""",Laval,13,Laval,N,N,,1,371,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,3
86,24032,""Laval""",Laval,13,Laval,N,N,,1,371,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,30
87,24032,""Laval""",Laval,13,Laval,N,N,,1,371,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,2
88,24032,""Laval""",Laval,13,Laval,N,N,,1,371,Malo,,Robert,Conservative,Conservateur,N,N,16
89,24032,""Laval""",Laval,13,Laval,N,N,,1,371,Nassif,,Eva,Liberal,Libéral,N,N,22
90,24032,""Laval""",Laval,13,Laval,N,N,,1,371,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,121
91,24032,""Laval""",Laval,14,Laval,N,N,,4,300,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,1
92,24032,""Laval""",Laval,14,Laval,N,N,,4,300,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,54
93,24032,""Laval""",Laval,14,Laval,N,N,,4,300,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,1
94,24032,""Laval""",Laval,14,Laval,N,N,,4,300,Malo,,Robert,Conservative,Conservateur,N,N,13
95,24032,""Laval""",Laval,14,Laval,N,N,,4,300,Nassif,,Eva,Liberal,Libéral,N,N,27
96,24032,""Laval""",Laval,14,Laval,N,N,,4,300,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,77
97,24032,""Laval""",Laval,15,Laval,N,N,,4,331,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,1
98,24032,""Laval""",Laval,15,Laval,N,N,,4,331,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,57
99,24032,""Laval""",Laval,15,Laval,N,N,,4,331,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,5
100,24032,""Laval""",Laval,15,Laval,N,N,,4,331,Malo,,Robert,Conservative,Conservateur,N,N,19
101,24032,""Laval""",Laval,15,Laval,N,N,,4,331,Nassif,,Eva,Liberal,Libéral,N,N,23
102,24032,""Laval""",Laval,15,Laval,N,N,,4,331,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,82
103,24032,""Laval""",Laval,16,Laval,N,N,,2,309,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,0
104,24032,""Laval""",Laval,16,Laval,N,N,,2,309,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,47
105,24032,""Laval""",Laval,16,Laval,N,N,,2,309,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,11
106,24032,""Laval""",Laval,16,Laval,N,N,,2,309,Malo,,Robert,Conservative,Conservateur,N,N,12
